merk,type,price,detail,kursi,CC,BBM,link_img
Honda,City Hatchback RS MT,333600000,"5 Kursi, 1498 cc, 119 hp, Bensin",5 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/14/2365/honda-city-hatchback-front-angle-low-view-183553.jpg
Honda,City Hatchback RS CVT,343600000,"5 Kursi, 1498 cc, 119 hp, Bensin",5 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/14/2365/honda-city-hatchback-front-angle-low-view-183553.jpg
Honda,"City Hatchback RS CVT	Honda Sensing",362600000,"5 Kursi, 1498 cc, 119 hp, Bensin",5 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/14/2365/honda-city-hatchback-front-angle-low-view-183553.jpg
Honda,Accord 1.5L,770900000,"5 Kursi, 1498 cc, 187 hp, Bensin",5 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/14/2193/honda-accord-2019-front-angle-low-view-182866.jpg
Mitsubishi,Xpander GLS M/T,253400000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander GLS CVT,262600000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander Exceed M/T,266700000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander Exceed CVT,275900000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander Sport M/T,290050000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander Sport CVT,304700000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Xpander Ultimate CVT,307100000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/1635/mitsubishi-xpander-front-angle-low-view-495104.jpg
Mitsubishi,Pajero Sport Exceed MT 4x2,529600000,"7 Kursi, 2477 cc, 134 hp, Diesel",7 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,Pajero Sport Exceed AT 4x2,544800000,"7 Kursi, 2477 cc, 134 hp, Diesel",7 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,Pajero Sport GLX MT 4x4,554900000,"7 Kursi, 2477 cc, 134 hp, Diesel",7 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,Pajero Sport Dakar AT 4x2,603200000,"7 Kursi, 2442 cc, 179 hp, Diesel",7 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,Pajero Sport Dakar Ultimate AT 4x2,652800000,"7 Kursi, 2442 cc, 179 hp, Diesel",7 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,Pajero Sport Dakar Ultimate AT 4x4,712500000,"7 Kursi, 2442 cc, 179 hp, Diesel",7 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2364/mitsubishi-pajero-sport-2021-front-angle-low-view-102138.jpg
Mitsubishi,L300 Cab & Chasiss,209650000,"2477 cc, 86 hp, Manual, Diesel",2477 cc,86 hp,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/2188/mitsubishi-triton-front-angle-low-view-220823.jpg
Mitsubishi,L300 Pickup Standard,214150000,"3 Kursi, 2477 cc, 86 hp, Diesel",3 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,L300 Pickup Flatbed,214650000,"3 Kursi, 2477 cc, 86 hp, Diesel",3 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton GLX MT Single Cab 2WD,276550000,"2 Kursi, 2442 cc, 134 hp, Diesel",2 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton HDX MT Single Cab 4WD,363350000,"2 Kursi, 2477 cc, 109 hp, Diesel",2 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton HDX MT Double Cab 4WD,407450000,"5 Kursi, 2477 cc, 109 hp, Diesel",5 Kursi,2477 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton GLS MT Double Cab 4WD,428500000,"5 Kursi, 2442 cc, 134 hp, Diesel",5 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton Exceed MT Double Cab 4WD,463750000,"5 Kursi, 2442 cc, 178 hp, Diesel",5 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Triton Ultimate AT Double Cab 4WD,496800000,"5 Kursi, 2442 cc, 178 hp, Diesel",5 Kursi,2442 cc,Diesel,https://imgcdn.oto.com/large/gallery/exterior/28/386/mitsubishi-l300-front-angle-low-view-945335.jpg
Mitsubishi,Xpander Cross MT,300950000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/2252/mitsubishi-xpander-cross-front-angle-low-view-333182.jpg
Mitsubishi,Xpander Cross CVT,315600000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/2252/mitsubishi-xpander-cross-front-angle-low-view-333182.jpg
Mitsubishi,Xpander Cross Premium Packag CVT,326750000,"7 Kursi, 1499 cc, 104 hp, Bensin",7 Kursi,1499 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/2252/mitsubishi-xpander-cross-front-angle-low-view-333182.jpg
Mitsubishi,Colt T120SS,0,"2 Kursi, 1468 cc, 85 hp, Bensin",2 Kursi,1468 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/28/667/mitsubishi-colt-38394.jpg
Daihatsu,Ayla 1.0L D MT,108200000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.0L D Plus MT,120600000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.0L X MT,131600000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.0L X MT DLX,138950000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.0L X AT,140750000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L X MT,143200000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.0L X AT DLX,148200000,"5 Kursi, 998 cc, 64 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L R MT,150250000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L X AT,153300000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L R MT DLX,154250000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L R AT,162950000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Ayla 1.2L R AT DLX,166950000,"5 Kursi, 1197 cc, 87 hp, Bensin",5 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1731/daihatsu-ayla-front-angle-low-view-169248.jpg
Daihatsu,Xenia 1.3 M MT,216900000,"7 Kursi, 1329 cc, 97 hp, Bensin",7 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.3 X MT,220100000,"7 Kursi, 1329 cc, 97 hp, Bensin",7 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.3 R MT,231100000,"7 Kursi, 1329 cc, 97 hp, Bensin",7 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.3 X CVT,237500000,"7 Kursi, 1329 cc, 97 hp, Bensin",7 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.5 R MT,248300000,"7 Kursi, 1498 cc, 105 hp, Bensin",7 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.3 R CVT,248600000,"7 Kursi, 1329 cc, 97 hp, Bensin",7 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.5 R CVT,262700000,"7 Kursi, 1498 cc, 105 hp, Bensin",7 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Xenia 1.5 R CVT ASA,272600000,"7 Kursi, 1498 cc, 105 hp, Bensin",7 Kursi,1498 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2437/daihatsu-xenia-2022-front-angle-low-view-954960.jpg
Daihatsu,Sigra 1.0 D MT,126050000,"7 Kursi, 998 cc, 66 hp, Bensin",7 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.0 M MT,136550000,"7 Kursi, 998 cc, 66 hp, Bensin",7 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 X MT,146100000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 X DLX MT,151700000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 R MT,152700000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 R DLX MT,156500000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 X AT,159200000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 X DLX AT,164700000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 R AT,167200000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Sigra 1.2 R DLX AT,171000000,"7 Kursi, 1197 cc, 87 hp, Bensin",7 Kursi,1197 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2234/daihatsu-sigra-front-angle-low-view-834601.jpg
Daihatsu,Terios X M/T,232300000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios X M/T Deluxe,242400000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios X A/T Deluxe,252800000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R M/T,264800000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R M/T Deluxe,274900000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R A/T,275300000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R MT Custom,276900000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R A/T Deluxe,285400000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Terios R AT Custom,287400000,"7 Kursi, 1496 cc, 103 hp, Bensin",7 Kursi,1496 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1669/daihatsu-terios-front-angle-low-view-266969.jpg
Daihatsu,Rocky 1.2 M MT,204200000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.2 X MT,218300000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.2 M CVT,222100000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.2 X MT ADS,226400000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.2 X CVT,236200000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.0 R MT,244200000,"5 Kursi, 998 cc, 97 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.2 X CVT ADS,244300000,"5 Kursi, 1200 cc, 87 hp, Bensin",5 Kursi,1200 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.0 R ADS MT,252300000,"5 Kursi, 998 cc, 97 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.0 R CVT,259200000,"5 Kursi, 998 cc, 97 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.0 R ADS CVT,267300000,"5 Kursi, 998 cc, 97 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Rocky 1.0 R ASA CVT,269100000,"5 Kursi, 998 cc, 97 hp, Bensin",5 Kursi,998 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/2366/daihatsu-rocky-front-angle-low-view-428870.jpg
Daihatsu,Gran Max PU 1.3 STD,149500000,"3 Kursi, 1298 cc, 87 hp, Bensin",3 Kursi,1298 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU 1.3 3W,149500000,"3 Kursi, 1298 cc, 87 hp, Bensin",3 Kursi,1298 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU 1.5 STD,154200000,"3 Kursi, 1495 cc, 96 hp, Bensin",3 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU 1.5 3W,154200000,"3 Kursi, 1495 cc, 96 hp, Bensin",3 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU 1.5 STD AC&PS,161300000,"3 Kursi, 1495 cc, 96 hp, Bensin",3 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU BOX 1.3 SLIDING,172000000,"3 Kursi, 1298 cc, 87 hp, Bensin",3 Kursi,1298 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Gran Max PU BOX 1.5 SLIDING,176700000,"3 Kursi, 1495 cc, 96 hp, Bensin",3 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/69/daihatsu-gran-max-pu-front-angle-low-view-240822.jpg
Daihatsu,Sirion 1.3L MT,209200000,"5 Kursi, 1329 cc, 94 hp, Bensin",5 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1898/daihatsu-sirion-front-angle-low-view-193154.jpg
Daihatsu,Sirion 1.3L AT,224700000,"5 Kursi, 1329 cc, 94 hp, Bensin",5 Kursi,1329 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/1898/daihatsu-sirion-front-angle-low-view-193154.jpg
Daihatsu,Gran Max MB 1.3 D FH,192200000,"9 Kursi, 1298 cc, 87 hp, Bensin",9 Kursi,1298 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/64/daihatsu-gran-max-mb-front-angle-low-view-969256.jpg
Daihatsu,Gran Max MB 1.3 D FF FH,199000000,"8 Kursi, 1298 cc, 87 hp, Bensin",8 Kursi,1298 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/64/daihatsu-gran-max-mb-front-angle-low-view-969256.jpg
Daihatsu,Gran Max MB 1.5 D PS FH,209300000,"9 Kursi, 1495 cc, 96 hp, Bensin",9 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/64/daihatsu-gran-max-mb-front-angle-low-view-969256.jpg
Daihatsu,Luxio 1.5 D M/T,225700000,"8 Kursi, 1495 cc, 96 hp, Bensin",8 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/65/daihatsu-luxio-front-angle-low-view-922244.jpg
Daihatsu,Luxio 1.5 X M/T,244900000,"8 Kursi, 1495 cc, 96 hp, Bensin",8 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/65/daihatsu-luxio-front-angle-low-view-922244.jpg
Daihatsu,Luxio 1.5 X A/T,257000000,"8 Kursi, 1495 cc, 96 hp, Bensin",8 Kursi,1495 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/7/65/daihatsu-luxio-front-angle-low-view-922244.jpg
Wuling,Formo 1.2 BV,137200000,"2 Kursi, 1206 cc, 76 hp, Bensin",2 Kursi,1206 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/110/2029/wuling-formo-front-angle-low-view-395340.jpg
Wuling,Formo 1.2 Standard 5-Seat,147800000,"5 Kursi, 1206 cc, 76 hp, Bensin",5 Kursi,1206 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/110/2029/wuling-formo-front-angle-low-view-395340.jpg
Wuling,Formo 1.2 Standard 8-Seat,152600000,"8 Kursi, 1206 cc, 76 hp, Bensin",8 Kursi,1206 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/110/2029/wuling-formo-front-angle-low-view-395340.jpg
Wuling,Almaz RS 1.5L EX 5 Seater,369100000,"5 Kursi, 1451 cc, 140 hp, Bensin",5 Kursi,1451 cc,Bensin,https://imgcdn.oto.com/large/gallery/exterior/110/2368/wuling-almaz-rs-front-angle-low-view-147067.jpg
